Time,TraceSource,NodeId,MsgType,TxRemaining,PacketHex,PacketLength
410.055728774,USMsgRx,4309,2,0,08fdffffffffffff,8
410.519342866,USMsgRx,1891,2,0,03fdffffffffffff,8
411.547403675,USMsgRx,4187,2,0,01fdffffffffffff,8
412.561575679,USMsgRx,3494,2,0,02fdffffffffffff,8
414.123039270,USMsgRx,400,2,0,fdfcffffffffffff,8
414.963743183,USMsgRx,1199,2,0,f7fcffffffffffff,8
416.288902373,USMsgRx,1968,2,0,f1fcffffffffffff,8
416.553158728,USMsgRx,1126,2,0,f2fcffffffffffff,8
418.966589034,USMsgRx,498,2,0,e8fcffffffffffff,8
419.128554162,USMsgRx,4038,2,0,e1fcffffffffffff,8
419.249052262,USMsgRx,2859,2,0,e0fcffffffffffff,8
419.491111958,USMsgRx,2477,2,0,e9fcffffffffffff,8
419.719185711,USMsgRx,2079,2,0,e2fcffffffffffff,8
420.553047506,USMsgRx,3147,2,0,dafcffffffffffff,8
420.765077602,USMsgRx,2431,2,0,d8fcffffffffffff,8
420.874568224,USMsgRx,1402,2,0,d9fcffffffffffff,8
422.901873699,USMsgRx,3177,2,0,d6fcffffffffffff,8
423.103863252,USMsgRx,2225,2,0,d4fcffffffffffff,8
423.118945250,USMsgRx,4075,2,0,d5fcffffffffffff,8
423.591897032,USMsgRx,1140,2,0,d2fcffffffffffff,8
423.966372275,USMsgRx,2104,2,0,d3fcffffffffffff,8
424.372860192,USMsgRx,4186,2,0,d0fcffffffffffff,8
425.031860306,USMsgRx,929,2,0,cffcffffffffffff,8
425.590231169,USMsgRx,1559,2,0,cbfcffffffffffff,8
426.789958530,USMsgRx,2549,2,0,c9fcffffffffffff,8
427.199634497,USMsgRx,3327,2,0,c6fcffffffffffff,8
427.262402171,USMsgRx,2806,2,0,c7fcffffffffffff,8
427.824320275,USMsgRx,2321,2,0,c4fcffffffffffff,8
428.147904662,USMsgRx,652,2,0,c3fcffffffffffff,8
428.518139009,USMsgRx,3155,2,0,c2fcffffffffffff,8
429.016259662,USMsgRx,4066,2,0,bffcffffffffffff,8
429.176606573,USMsgRx,1684,2,0,c1fcffffffffffff,8
429.991097927,USMsgRx,35,2,0,c0fcffffffffffff,8
430.552207242,USMsgRx,1977,2,0,bafcffffffffffff,8
430.698166312,USMsgRx,3715,2,0,b9fcffffffffffff,8
430.945982637,USMsgRx,1855,2,0,b8fcffffffffffff,8
431.120661298,USMsgRx,481,2,0,b7fcffffffffffff,8
431.505124420,USMsgRx,1416,2,0,bcfcffffffffffff,8
432.212103667,USMsgRx,257,2,0,b4fcffffffffffff,8
432.828274711,USMsgRx,3756,2,0,b6fcffffffffffff,8
433.493644347,USMsgRx,673,2,0,affcffffffffffff,8
434.252014031,USMsgRx,3212,2,0,aefcffffffffffff,8
435.317795324,USMsgRx,573,2,0,adfcffffffffffff,8
435.974925598,USMsgRx,1406,2,0,a6fcffffffffffff,8
437.663717618,USMsgRx,2725,2,0,9efcffffffffffff,8
437.853885844,USMsgRx,3707,2,0,a1fcffffffffffff,8
438.372778764,USMsgRx,4734,2,0,9afcffffffffffff,8
439.225768429,USMsgRx,3925,2,0,96fcffffffffffff,8
439.351005158,USMsgRx,3216,2,0,97fcffffffffffff,8
440.015979454,USMsgRx,1072,2,0,90fcffffffffffff,8
440.329101485,USMsgRx,1779,2,0,8ffcffffffffffff,8
441.505852214,USMsgRx,4948,2,0,89fcffffffffffff,8
441.673919359,USMsgRx,3168,2,0,8afcffffffffffff,8
441.706564927,USMsgRx,2773,2,0,88fcffffffffffff,8
442.739405903,USMsgRx,1032,2,0,84fcffffffffffff,8
443.198970422,USMsgRx,2652,2,0,82fcffffffffffff,8
443.334186214,USMsgRx,1398,2,0,87fcffffffffffff,8
443.898875509,USMsgRx,3725,2,0,7ffcffffffffffff,8
444.613968906,USMsgRx,3184,2,0,7cfcffffffffffff,8
444.831000035,USMsgRx,3871,2,0,7dfcffffffffffff,8
445.528966713,USMsgRx,975,2,0,79fcffffffffffff,8
446.040942555,USMsgRx,3166,2,0,74fcffffffffffff,8
446.051094609,USMsgRx,694,2,0,75fcffffffffffff,8
446.260277934,USMsgRx,2764,2,0,77fcffffffffffff,8
446.375595246,USMsgRx,1661,2,0,7afcffffffffffff,8
447.334232072,USMsgRx,203,2,0,72fcffffffffffff,8
447.862528706,USMsgRx,116,2,0,73fcffffffffffff,8
448.077170008,USMsgRx,837,2,0,6cfcffffffffffff,8
448.230659094,USMsgRx,1751,2,0,6ffcffffffffffff,8
448.332909466,USMsgRx,1647,2,0,6afcffffffffffff,8
448.787999759,USMsgRx,1062,2,0,69fcffffffffffff,8
449.052055852,USMsgRx,212,2,0,67fcffffffffffff,8
449.270575287,USMsgRx,4696,2,0,66fcffffffffffff,8
449.670683168,USMsgRx,42,2,0,65fcffffffffffff,8
451.000227056,USMsgRx,2690,2,0,64fcffffffffffff,8
451.186207426,USMsgRx,381,2,0,60fcffffffffffff,8
452.792604919,USMsgRx,551,2,0,58fcffffffffffff,8
453.201899089,USMsgRx,1581,2,0,59fcffffffffffff,8
453.612603431,USMsgRx,3892,2,0,56fcffffffffffff,8
453.833326344,USMsgRx,2800,2,0,5bfcffffffffffff,8
454.927918368,USMsgRx,3246,2,0,54fcffffffffffff,8
455.529928871,USMsgRx,862,2,0,4afcffffffffffff,8
455.690851310,USMsgRx,3083,2,0,4cfcffffffffffff,8
455.816365818,USMsgRx,4218,2,0,53fcffffffffffff,8
456.060239313,USMsgRx,3665,2,0,4bfcffffffffffff,8
456.474808209,USMsgRx,4591,2,0,47fcffffffffffff,8
457.076563960,USMsgRx,844,2,0,43fcffffffffffff,8
457.529478925,USMsgRx,4108,2,0,48fcffffffffffff,8
457.700721507,USMsgRx,1191,2,0,41fcffffffffffff,8
459.385499118,USMsgRx,3636,2,0,3ffcffffffffffff,8
459.976820169,USMsgRx,360,2,0,3bfcffffffffffff,8
460.132548650,USMsgRx,359,2,0,3efcffffffffffff,8
461.327211471,USMsgRx,3328,2,0,37fcffffffffffff,8
461.456965820,USMsgRx,120,2,0,38fcffffffffffff,8
462.236776653,USMsgRx,2766,2,0,35fcffffffffffff,8
462.324474079,USMsgRx,2598,2,0,36fcffffffffffff,8
463.090245080,USMsgRx,2929,2,0,31fcffffffffffff,8
463.350128267,USMsgRx,4990,2,0,32fcffffffffffff,8
463.670821652,USMsgRx,1301,2,0,30fcffffffffffff,8
463.970736398,USMsgRx,4395,2,0,33fcffffffffffff,8
464.400964372,USMsgRx,234,2,0,2efcffffffffffff,8
465.212877889,USMsgRx,2780,2,0,2dfcffffffffffff,8
465.650947751,USMsgRx,1969,2,0,2bfcffffffffffff,8
466.167235279,USMsgRx,3180,2,0,29fcffffffffffff,8
466.414642067,USMsgRx,1442,2,0,2afcffffffffffff,8
466.785785377,USMsgRx,1227,2,0,24fcffffffffffff,8
467.125956692,USMsgRx,935,2,0,20fcffffffffffff,8
467.217492867,USMsgRx,158,2,0,1ffcffffffffffff,8
467.442742491,USMsgRx,4396,2,0,23fcffffffffffff,8
467.941523687,USMsgRx,3329,2,0,1cfcffffffffffff,8
468.302839281,USMsgRx,3280,2,0,19fcffffffffffff,8
468.387297325,USMsgRx,1607,2,0,18fcffffffffffff,8
468.559038155,USMsgRx,1461,2,0,16fcffffffffffff,8
468.995152444,USMsgRx,394,2,0,15fcffffffffffff,8
469.755301195,USMsgRx,2723,2,0,13fcffffffffffff,8
470.058605238,USMsgRx,3315,2,0,12fcffffffffffff,8
470.200304428,USMsgRx,108,2,0,0efcffffffffffff,8
470.390142757,USMsgRx,2980,2,0,0dfcffffffffffff,8
471.038060877,USMsgRx,3474,2,0,0cfcffffffffffff,8
471.210538444,USMsgRx,4702,2,0,0afcffffffffffff,8
471.537293998,USMsgRx,3229,2,0,08fcffffffffffff,8
472.609248947,USMsgRx,4654,2,0,04fcffffffffffff,8
472.731325982,USMsgRx,4382,2,0,01fcffffffffffff,8
473.159741063,USMsgRx,2822,2,0,fefbffffffffffff,8
473.189306891,USMsgRx,3872,2,0,03fcffffffffffff,8
473.279976117,USMsgRx,832,2,0,fdfbffffffffffff,8
473.761821750,USMsgRx,4043,2,0,fcfbffffffffffff,8
473.864633694,USMsgRx,924,2,0,fafbffffffffffff,8
474.851849660,USMsgRx,3157,2,0,f8fbffffffffffff,8
475.123808289,USMsgRx,1003,2,0,fbfbffffffffffff,8
475.151115035,USMsgRx,4988,2,0,f6fbffffffffffff,8
475.823747117,USMsgRx,2966,2,0,f4fbffffffffffff,8
475.980339946,USMsgRx,3942,2,0,f3fbffffffffffff,8
476.975461338,USMsgRx,2012,2,0,f2fbffffffffffff,8
478.066481399,USMsgRx,2551,2,0,f0fbffffffffffff,8
478.564418094,USMsgRx,3941,2,0,ebfbffffffffffff,8
478.752027634,USMsgRx,406,2,0,eafbffffffffffff,8
478.770514544,USMsgRx,3141,2,0,edfbffffffffffff,8
478.812064921,USMsgRx,1002,2,0,e9fbffffffffffff,8
479.232308652,USMsgRx,539,2,0,e7fbffffffffffff,8
479.644887921,USMsgRx,2738,2,0,e1fbffffffffffff,8
479.650648979,USMsgRx,4099,2,0,ecfbffffffffffff,8
479.796796145,USMsgRx,554,2,0,e6fbffffffffffff,8
480.137660801,USMsgRx,26,2,0,dffbffffffffffff,8
481.015869193,USMsgRx,4078,2,0,dcfbffffffffffff,8
481.099974837,USMsgRx,3507,2,0,dbfbffffffffffff,8
481.272354026,USMsgRx,2110,2,0,defbffffffffffff,8
482.126007893,USMsgRx,3596,2,0,d5fbffffffffffff,8
482.302282646,USMsgRx,3277,2,0,d3fbffffffffffff,8
482.579570316,USMsgRx,4843,2,0,d4fbffffffffffff,8
483.079223105,USMsgRx,3712,2,0,d1fbffffffffffff,8
483.584448799,USMsgRx,4746,2,0,d2fbffffffffffff,8
483.965275930,USMsgRx,4910,2,0,cefbffffffffffff,8
485.264394429,USMsgRx,1821,2,0,cdfbffffffffffff,8
485.292860496,USMsgRx,3383,2,0,ccfbffffffffffff,8
486.193190805,USMsgRx,3792,2,0,cafbffffffffffff,8
486.882597112,USMsgRx,711,2,0,cbfbffffffffffff,8
487.074806769,USMsgRx,101,2,0,c7fbffffffffffff,8
487.186871344,USMsgRx,815,2,0,c8fbffffffffffff,8
487.196384283,USMsgRx,4874,2,0,c5fbffffffffffff,8
487.961178314,USMsgRx,3393,2,0,c2fbffffffffffff,8
488.112643020,USMsgRx,4352,2,0,bffbffffffffffff,8
490.466241325,USMsgRx,2209,2,0,bafbffffffffffff,8
490.855261567,USMsgRx,4945,2,0,b6fbffffffffffff,8
491.446432928,USMsgRx,2251,2,0,b7fbffffffffffff,8
491.518677761,USMsgRx,875,2,0,b5fbffffffffffff,8
492.243355987,USMsgRx,765,2,0,b2fbffffffffffff,8
493.359957462,USMsgRx,1083,2,0,b3fbffffffffffff,8
493.430300440,USMsgRx,884,2,0,aefbffffffffffff,8
493.479008879,USMsgRx,4484,2,0,affbffffffffffff,8
494.390660918,USMsgRx,2294,2,0,aafbffffffffffff,8
494.890494428,USMsgRx,4518,2,0,acfbffffffffffff,8
495.992464314,USMsgRx,548,2,0,a7fbffffffffffff,8
496.185379953,USMsgRx,3379,2,0,a4fbffffffffffff,8
496.418688991,USMsgRx,2944,2,0,a0fbffffffffffff,8
497.600987147,USMsgRx,1341,2,0,9afbffffffffffff,8
497.824764093,USMsgRx,472,2,0,99fbffffffffffff,8
497.896744167,USMsgRx,4776,2,0,97fbffffffffffff,8
497.916090220,USMsgRx,911,2,0,98fbffffffffffff,8
498.204405371,USMsgRx,1524,2,0,96fbffffffffffff,8
498.783700194,USMsgRx,2279,2,0,93fbffffffffffff,8
498.957925735,USMsgRx,4995,2,0,92fbffffffffffff,8
499.212377703,USMsgRx,1858,2,0,94fbffffffffffff,8
499.575123719,USMsgRx,4209,2,0,90fbffffffffffff,8
500.254349991,USMsgRx,4681,2,0,8efbffffffffffff,8
500.658810226,USMsgRx,4331,2,0,8cfbffffffffffff,8
501.288172561,USMsgRx,637,2,0,8dfbffffffffffff,8
502.267175796,USMsgRx,3060,2,0,84fbffffffffffff,8
502.393448623,USMsgRx,3876,2,0,86fbffffffffffff,8
502.964183523,USMsgRx,3632,2,0,7ffbffffffffffff,8
503.098091528,USMsgRx,1947,2,0,83fbffffffffffff,8
503.108015112,USMsgRx,3336,2,0,80fbffffffffffff,8
503.449882037,USMsgRx,2398,2,0,7dfbffffffffffff,8
503.600047755,USMsgRx,3334,2,0,7efbffffffffffff,8
504.187578283,USMsgRx,4468,2,0,7cfbffffffffffff,8
504.661292613,USMsgRx,4364,2,0,7afbffffffffffff,8
504.892670963,USMsgRx,4578,2,0,77fbffffffffffff,8
505.819926070,USMsgRx,1767,2,0,74fbffffffffffff,8
505.964532984,USMsgRx,763,2,0,73fbffffffffffff,8
505.974959393,USMsgRx,3860,2,0,79fbffffffffffff,8
506.024135181,USMsgRx,2694,2,0,76fbffffffffffff,8
507.230359979,USMsgRx,3873,2,0,6ffbffffffffffff,8
507.422483424,USMsgRx,4885,2,0,6dfbffffffffffff,8
509.255310705,USMsgRx,292,2,0,67fbffffffffffff,8
509.356383137,USMsgRx,3950,2,0,65fbffffffffffff,8
509.470085891,USMsgRx,368,2,0,6afbffffffffffff,8
509.512550863,USMsgRx,4161,2,0,6cfbffffffffffff,8
509.906312560,USMsgRx,2304,2,0,63fbffffffffffff,8
510.195534657,USMsgRx,1562,2,0,62fbffffffffffff,8
510.858765539,USMsgRx,3551,2,0,60fbffffffffffff,8
511.032881092,USMsgRx,1020,2,0,61fbffffffffffff,8
511.115243439,USMsgRx,589,2,0,5dfbffffffffffff,8
511.259842665,USMsgRx,4418,2,0,5efbffffffffffff,8
511.547544368,USMsgRx,1540,2,0,5afbffffffffffff,8
511.823255281,USMsgRx,2566,2,0,58fbffffffffffff,8
511.948800343,USMsgRx,3583,2,0,5cfbffffffffffff,8
512.879363649,USMsgRx,659,2,0,55fbffffffffffff,8
513.320130767,USMsgRx,2123,2,0,54fbffffffffffff,8
514.157278785,USMsgRx,4095,2,0,50fbffffffffffff,8
514.925517676,USMsgRx,3797,2,0,51fbffffffffffff,8
514.997939371,USMsgRx,910,2,0,49fbffffffffffff,8
515.000878068,USMsgRx,4361,2,0,4afbffffffffffff,8
515.700930429,USMsgRx,4094,2,0,48fbffffffffffff,8
516.705697347,USMsgRx,663,2,0,47fbffffffffffff,8
516.945787187,USMsgRx,1465,2,0,43fbffffffffffff,8
517.197253200,USMsgRx,1539,2,0,44fbffffffffffff,8
517.285793350,USMsgRx,3745,2,0,42fbffffffffffff,8
518.211310800,USMsgRx,3173,2,0,3efbffffffffffff,8
518.746123294,USMsgRx,3446,2,0,3ffbffffffffffff,8
518.906179731,USMsgRx,1551,2,0,3cfbffffffffffff,8
519.284483501,USMsgRx,592,2,0,39fbffffffffffff,8
520.262684159,USMsgRx,2141,2,0,3bfbffffffffffff,8
520.592474761,USMsgRx,2224,2,0,33fbffffffffffff,8
521.912565487,USMsgRx,2759,2,0,2ffbffffffffffff,8
522.422601967,USMsgRx,1088,2,0,2efbffffffffffff,8
522.757610798,USMsgRx,3848,2,0,2bfbffffffffffff,8
523.351601444,USMsgRx,3192,2,0,2cfbffffffffffff,8
523.390186831,USMsgRx,355,2,0,29fbffffffffffff,8
523.940309314,USMsgRx,3030,2,0,25fbffffffffffff,8
524.182379196,USMsgRx,275,2,0,23fbffffffffffff,8
524.398431800,USMsgRx,4780,2,0,24fbffffffffffff,8
524.671346686,USMsgRx,1445,2,0,27fbffffffffffff,8
526.545931513,USMsgRx,965,2,0,1afbffffffffffff,8
526.775602258,USMsgRx,4943,2,0,18fbffffffffffff,8
527.184501820,USMsgRx,4438,2,0,20fbffffffffffff,8
527.530783871,USMsgRx,1095,2,0,14fbffffffffffff,8
527.635124042,USMsgRx,4872,2,0,15fbffffffffffff,8
527.960522926,USMsgRx,3974,2,0,13fbffffffffffff,8
528.449884281,USMsgRx,1366,2,0,10fbffffffffffff,8
528.693443130,USMsgRx,664,2,0,16fbffffffffffff,8
530.684045763,USMsgRx,4705,2,0,09fbffffffffffff,8
531.049784662,USMsgRx,4272,2,0,08fbffffffffffff,8
531.571498760,USMsgRx,1218,2,0,0afbffffffffffff,8
531.645813076,USMsgRx,4014,2,0,07fbffffffffffff,8
532.079943593,USMsgRx,3266,2,0,06fbffffffffffff,8
532.168554277,USMsgRx,3439,2,0,04fbffffffffffff,8
532.775184304,USMsgRx,2441,2,0,03fbffffffffffff,8
533.378573178,USMsgRx,4105,2,0,05fbffffffffffff,8
533.811842302,USMsgRx,3784,2,0,fefaffffffffffff,8
534.502742332,USMsgRx,98,2,0,f9faffffffffffff,8
534.507543476,USMsgRx,207,2,0,f7faffffffffffff,8
535.175710212,USMsgRx,4597,2,0,f4faffffffffffff,8
536.567044230,USMsgRx,1970,2,0,f3faffffffffffff,8
536.857663398,USMsgRx,3747,2,0,f1faffffffffffff,8
536.991020827,USMsgRx,4516,2,0,f0faffffffffffff,8
538.663817298,USMsgRx,1906,2,0,e9faffffffffffff,8
539.163606858,USMsgRx,2160,2,0,ecfaffffffffffff,8
539.584251185,USMsgRx,3663,2,0,e4faffffffffffff,8
539.642737721,USMsgRx,3693,2,0,e7faffffffffffff,8
540.496356463,USMsgRx,604,2,0,e6faffffffffffff,8
541.232937912,USMsgRx,3810,2,0,e0faffffffffffff,8
541.650828315,USMsgRx,3006,2,0,defaffffffffffff,8
541.713571612,USMsgRx,4919,2,0,dffaffffffffffff,8
541.908501281,USMsgRx,2677,2,0,ddfaffffffffffff,8
541.964806138,USMsgRx,2495,2,0,e1faffffffffffff,8
542.158903280,USMsgRx,3100,2,0,dbfaffffffffffff,8
542.941861076,USMsgRx,1204,2,0,dafaffffffffffff,8
543.290762901,USMsgRx,4163,2,0,d9faffffffffffff,8
544.584068716,USMsgRx,377,2,0,d5faffffffffffff,8
544.944009922,USMsgRx,191,2,0,d4faffffffffffff,8
545.385720309,USMsgRx,3650,2,0,d1faffffffffffff,8
546.125111290,USMsgRx,2485,2,0,d3faffffffffffff,8
546.395544533,USMsgRx,1269,2,0,cdfaffffffffffff,8
546.668545102,USMsgRx,2075,2,0,cafaffffffffffff,8
547.124763854,USMsgRx,2947,2,0,c4faffffffffffff,8
547.926463704,USMsgRx,3021,2,0,c1faffffffffffff,8
548.343790258,USMsgRx,703,2,0,c0faffffffffffff,8
548.635836749,USMsgRx,348,2,0,bffaffffffffffff,8
549.025966198,USMsgRx,4662,2,0,bdfaffffffffffff,8
549.690576067,USMsgRx,547,2,0,b7faffffffffffff,8
549.801130997,USMsgRx,2330,2,0,b6faffffffffffff,8
549.890661058,USMsgRx,3107,2,0,befaffffffffffff,8
550.050702972,USMsgRx,4769,2,0,b9faffffffffffff,8
550.499713777,USMsgRx,3306,2,0,b3faffffffffffff,8
550.708871573,USMsgRx,689,2,0,b2faffffffffffff,8
550.894580796,USMsgRx,4915,2,0,b1faffffffffffff,8
551.635574918,USMsgRx,2423,2,0,affaffffffffffff,8
551.966592407,USMsgRx,4293,2,0,aefaffffffffffff,8
553.083498396,USMsgRx,2139,2,0,a7faffffffffffff,8
553.247029309,USMsgRx,3881,2,0,adfaffffffffffff,8
553.353319120,USMsgRx,1797,2,0,a5faffffffffffff,8
553.885391426,USMsgRx,4346,2,0,a1faffffffffffff,8
554.729679965,USMsgRx,415,2,0,a0faffffffffffff,8
554.943198025,USMsgRx,4971,2,0,9dfaffffffffffff,8
555.237382208,USMsgRx,2245,2,0,9cfaffffffffffff,8
557.116997273,USMsgRx,3087,2,0,95faffffffffffff,8
557.137922232,USMsgRx,4114,2,0,97faffffffffffff,8
557.540274834,USMsgRx,3295,2,0,93faffffffffffff,8
558.079890761,USMsgRx,951,2,0,92faffffffffffff,8
558.211447105,USMsgRx,850,2,0,90faffffffffffff,8
558.476215957,USMsgRx,2227,2,0,8efaffffffffffff,8
559.020926390,USMsgRx,946,2,0,8cfaffffffffffff,8
560.156566363,USMsgRx,1635,2,0,8afaffffffffffff,8
560.158131213,USMsgRx,1322,2,0,86faffffffffffff,8
560.765100103,USMsgRx,1593,2,0,8bfaffffffffffff,8
561.558499030,USMsgRx,3541,2,0,83faffffffffffff,8
562.493129861,USMsgRx,2367,2,0,82faffffffffffff,8
562.538127206,USMsgRx,4812,2,0,7dfaffffffffffff,8
562.561317489,USMsgRx,2974,2,0,80faffffffffffff,8
563.233189284,USMsgRx,4169,2,0,7cfaffffffffffff,8
563.364888827,USMsgRx,2161,2,0,74faffffffffffff,8
563.478442969,USMsgRx,1873,2,0,72faffffffffffff,8
563.924567941,USMsgRx,326,2,0,70faffffffffffff,8
564.035849453,USMsgRx,635,2,0,73faffffffffffff,8
564.095149912,USMsgRx,3615,2,0,6ffaffffffffffff,8
565.035562897,USMsgRx,3357,2,0,69faffffffffffff,8
565.229184222,USMsgRx,2127,2,0,6afaffffffffffff,8
565.295368435,USMsgRx,698,2,0,68faffffffffffff,8
565.598735549,USMsgRx,2779,2,0,6dfaffffffffffff,8
565.627229735,USMsgRx,3406,2,0,66faffffffffffff,8
565.937035002,USMsgRx,1870,2,0,67faffffffffffff,8
566.903284006,USMsgRx,3512,2,0,61faffffffffffff,8
567.104478048,USMsgRx,1560,2,0,65faffffffffffff,8
567.486624026,USMsgRx,3844,2,0,5dfaffffffffffff,8
568.375881872,USMsgRx,1808,2,0,5cfaffffffffffff,8
568.899458325,USMsgRx,1226,2,0,56faffffffffffff,8
569.486536874,USMsgRx,1289,2,0,55faffffffffffff,8
569.579440628,USMsgRx,1279,2,0,53faffffffffffff,8
569.580655811,USMsgRx,4713,2,0,5bfaffffffffffff,8
570.333031360,USMsgRx,777,2,0,52faffffffffffff,8
570.839542864,USMsgRx,271,2,0,4efaffffffffffff,8
571.000527225,USMsgRx,449,2,0,50faffffffffffff,8
571.312479855,USMsgRx,1529,2,0,4afaffffffffffff,8
572.495927785,USMsgRx,441,2,0,46faffffffffffff,8
572.791870931,USMsgRx,1886,2,0,45faffffffffffff,8
573.007583756,USMsgRx,407,2,0,42faffffffffffff,8
573.399413675,USMsgRx,626,2,0,44faffffffffffff,8
574.010996957,USMsgRx,1139,2,0,3efaffffffffffff,8
574.252417868,USMsgRx,2995,2,0,41faffffffffffff,8
574.477162404,USMsgRx,1613,2,0,39faffffffffffff,8
574.852702602,USMsgRx,2894,2,0,38faffffffffffff,8
575.687912808,USMsgRx,208,2,0,35faffffffffffff,8
576.076698020,USMsgRx,4830,2,0,37faffffffffffff,8
577.713721508,USMsgRx,2023,2,0,30faffffffffffff,8
577.966531056,USMsgRx,453,2,0,26faffffffffffff,8
578.275753143,USMsgRx,4205,2,0,27faffffffffffff,8
578.949020899,USMsgRx,575,2,0,20faffffffffffff,8
579.503731199,USMsgRx,1761,2,0,1bfaffffffffffff,8
579.884481512,USMsgRx,2524,2,0,19faffffffffffff,8
579.907280440,USMsgRx,1955,2,0,23faffffffffffff,8
580.637755864,USMsgRx,4033,2,0,18faffffffffffff,8
581.485601982,USMsgRx,532,2,0,11faffffffffffff,8
581.644944488,USMsgRx,96,2,0,12faffffffffffff,8
582.260461179,USMsgRx,556,2,0,0cfaffffffffffff,8
583.011252527,USMsgRx,1325,2,0,10faffffffffffff,8
583.121823093,USMsgRx,4084,2,0,08faffffffffffff,8
583.464013243,USMsgRx,1429,2,0,05faffffffffffff,8
583.531739772,USMsgRx,4577,2,0,04faffffffffffff,8
583.902623358,USMsgRx,44,2,0,03faffffffffffff,8
584.632442244,USMsgRx,4177,2,0,06faffffffffffff,8
584.816663986,USMsgRx,1817,2,0,00faffffffffffff,8
585.069941525,USMsgRx,1248,2,0,01faffffffffffff,8
585.497226634,USMsgRx,2238,2,0,fef9ffffffffffff,8
586.031618215,USMsgRx,3064,2,0,fff9ffffffffffff,8
586.112902217,USMsgRx,926,2,0,f9f9ffffffffffff,8
586.136540537,USMsgRx,3629,2,0,fcf9ffffffffffff,8
586.918879850,USMsgRx,3681,2,0,f2f9ffffffffffff,8
587.317934546,USMsgRx,654,2,0,f0f9ffffffffffff,8
587.417860080,USMsgRx,4439,2,0,f8f9ffffffffffff,8
587.533020154,USMsgRx,3297,2,0,edf9ffffffffffff,8
587.898121715,USMsgRx,1057,2,0,eff9ffffffffffff,8
588.235180480,USMsgRx,2058,2,0,eaf9ffffffffffff,8
589.353216222,USMsgRx,66,2,0,e4f9ffffffffffff,8
589.509362123,USMsgRx,1148,2,0,e9f9ffffffffffff,8
589.703592364,USMsgRx,4199,2,0,e6f9ffffffffffff,8
589.760134553,USMsgRx,810,2,0,e3f9ffffffffffff,8
590.001244698,USMsgRx,2926,2,0,e1f9ffffffffffff,8
590.534242912,USMsgRx,4537,2,0,e2f9ffffffffffff,8
590.686999554,USMsgRx,3395,2,0,ddf9ffffffffffff,8
591.494909897,USMsgRx,1599,2,0,e0f9ffffffffffff,8
591.526152135,USMsgRx,2527,2,0,daf9ffffffffffff,8
591.738895679,USMsgRx,3991,2,0,d8f9ffffffffffff,8
592.333628696,USMsgRx,2704,2,0,d4f9ffffffffffff,8
592.649930221,USMsgRx,3695,2,0,d1f9ffffffffffff,8
593.554133374,USMsgRx,4420,2,0,d0f9ffffffffffff,8
594.024133795,USMsgRx,4185,2,0,caf9ffffffffffff,8
594.307945823,USMsgRx,2006,2,0,cbf9ffffffffffff,8
594.374752154,USMsgRx,1892,2,0,cff9ffffffffffff,8
595.164600295,USMsgRx,1443,2,0,c3f9ffffffffffff,8
595.696512717,USMsgRx,2136,2,0,c2f9ffffffffffff,8
595.880342350,USMsgRx,787,2,0,c0f9ffffffffffff,8
597.060769328,USMsgRx,1258,2,0,bbf9ffffffffffff,8
597.371585683,USMsgRx,4718,2,0,bcf9ffffffffffff,8
597.787970253,USMsgRx,3685,2,0,b7f9ffffffffffff,8
598.438014574,USMsgRx,4251,2,0,baf9ffffffffffff,8
599.554851511,USMsgRx,1963,2,0,b4f9ffffffffffff,8
